Date of analysis,Country,Total country population,Level 1,Area,Current from,Current to,Population analyzed current,Phase 3+ number current,Phase 3+ percentage current,Phase 1 number current,Phase 1 percentage current,Phase 2 number current,Phase 2 percentage current,Phase 3 number current,Phase 3 percentage current,Phase 4 number current,Phase 4 percentage current,Phase 5 number current,Phase 5 percentage current,First projection from,First projection to,Population analyzed first projection,Phase 3+ number first projection,Phase 3+ percentage first projection,Phase 1 number first projection,Phase 1 percentage first projection,Phase 2 number first projection,Phase 2 percentage first projection,Phase 3 number first projection,Phase 3 percentage first projection,Phase 4 number first projection,Phase 4 percentage first projection,Phase 5 number first projection,Phase 5 percentage first projection,Second projection from,Second projection to,Population analyzed second projection,Phase 3+ number second projection,Phase 3+ percentage second projection,Phase 1 number second projection,Phase 1 percentage second projection,Phase 2 number second projection,Phase 2 percentage second projection,Phase 3 number second projection,Phase 3 percentage second projection,Phase 4 number second projection,Phase 4 percentage second projection,Phase 5 number second projection,Phase 5 percentage second projection
Oct 2022,NGA,222182000,Borno,Gwoza,2022-10-01,2022-12-31,152846,39740,0.26,53496,0.35,59610,0.39,30569,0.2,9171,0.06,0,0,2023-06-01,2023-08-31,152846,56553,0.37,30569,0.2,65724,0.43,39740,0.26,16813,0.11,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Kaga,2022-10-01,2022-12-31,137757,34440,0.25,68879,0.5,34439,0.25,30307,0.22,4133,0.03,0,0,2023-06-01,2023-08-31,137757,52348,0.38,41327,0.3,44082,0.32,41327,0.3,11021,0.08,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Jere,2022-10-01,2022-12-31,501911,75287,0.15,311185,0.62,115440,0.23,75287,0.15,0,0,0,0,2023-06-01,2023-08-31,501911,160612,0.32,200764,0.4,140535,0.28,130497,0.26,30115,0.06,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Hawul,2022-10-01,2022-12-31,277309,13865,0.05,230167,0.83,33277,0.12,13865,0.05,0,0,0,0,2023-06-01,2023-08-31,277309,24958,0.09,183024,0.66,69327,0.25,24958,0.09,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Kukawa,2022-10-01,2022-12-31,121427,36428,0.3,36428,0.3,48571,0.4,36428,0.3,0,0,0,0,2023-06-01,2023-08-31,121427,48570,0.4,18214,0.15,54642,0.45,42499,0.35,6071,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Konduga,2022-10-01,2022-12-31,58526,17558,0.3,23410,0.4,17558,0.3,15802,0.27,1756,0.03,0,0,2023-06-01,2023-08-31,58526,23411,0.4,11705,0.2,23410,0.4,19314,0.33,4097,0.07,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Dikwa,2022-10-01,2022-12-31,49378,18764,0.38,13332,0.27,17282,0.35,13826,0.28,4938,0.1,0,0,2023-06-01,2023-08-31,49378,23208,0.47,6419,0.13,19751,0.4,16295,0.33,6913,0.14,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Magumeri,2022-10-01,2022-12-31,301345,102457,0.34,105471,0.35,93417,0.31,96430,0.32,6027,0.02,0,0,2023-06-01,2023-08-31,301345,129578,0.43,72323,0.24,99444,0.33,93417,0.31,36161,0.12,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Shani,2022-10-01,2022-12-31,252676,30321,0.12,136445,0.54,85910,0.34,30321,0.12,0,0,0,0,2023-06-01,2023-08-31,252676,40428,0.16,101070,0.4,111177,0.44,40428,0.16,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Abadam,2022-10-01,2022-12-31,46506,18602,0.4,11627,0.25,16277,0.35,18602,0.4,0,0,0,0,2023-06-01,2023-08-31,46506,23253,0.5,4651,0.1,18602,0.4,23253,0.5,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Gubio,2022-10-01,2022-12-31,198269,35688,0.18,79308,0.4,83273,0.42,35688,0.18,0,0,0,0,2023-06-01,2023-08-31,198269,65428,0.33,39654,0.2,93186,0.47,55515,0.28,9913,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Damboa,2022-10-01,2022-12-31,76100,28157,0.37,21308,0.28,26635,0.35,22830,0.3,5327,0.07,0,0,2023-06-01,2023-08-31,76100,36528,0.48,10654,0.14,28918,0.38,26635,0.35,9893,0.13,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Bama,2022-10-01,2022-12-31,99180,53557,0.54,9918,0.1,35705,0.36,29754,0.3,20828,0.21,2975,0.03,2023-06-01,2023-08-31,99180,61491,0.62,3967,0.04,33721,0.34,33721,0.34,23803,0.24,3967,0.04,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Mafa,2022-10-01,2022-12-31,70575,21173,0.3,28230,0.4,21173,0.3,17644,0.25,3529,0.05,0,0,2023-06-01,2023-08-31,70575,26819,0.38,17644,0.25,26113,0.37,19761,0.28,7058,0.1,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Guzamala,2022-10-01,2022-12-31,91017,41868,0.46,16383,0.18,32766,0.36,27305,0.3,14563,0.16,0,0,2023-06-01,2023-08-31,91017,50970,0.56,5461,0.06,34587,0.38,30946,0.34,20024,0.22,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Kwaya kusar,2022-10-01,2022-12-31,148952,14895,0.1,81924,0.55,52133,0.35,14895,0.1,0,0,0,0,2023-06-01,2023-08-31,148952,22343,0.15,67028,0.45,59581,0.4,22343,0.15,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Bayo,2022-10-01,2022-12-31,184274,27641,0.15,101351,0.55,55282,0.3,27641,0.15,0,0,0,0,2023-06-01,2023-08-31,184274,33169,0.18,86609,0.47,64496,0.35,33169,0.18,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Monguno,2022-10-01,2022-12-31,33550,10401,0.31,11072,0.33,12078,0.36,7717,0.23,2684,0.08,0,0,2023-06-01,2023-08-31,33550,15098,0.45,5033,0.15,13420,0.4,10065,0.3,5033,0.15,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Bama IDPs,2022-10-01,2022-12-31,115400,19618,0.17,46160,0.4,49622,0.43,16156,0.14,3462,0.03,0,0,2023-06-01,2023-08-31,115400,30004,0.26,30004,0.26,55392,0.48,24234,0.21,5770,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Damboa IDPs,2022-10-01,2022-12-31,106187,32918,0.31,33980,0.32,39289,0.37,25485,0.24,7433,0.07,0,0,2023-06-01,2023-08-31,106187,40351,0.38,23361,0.22,42475,0.4,29732,0.28,10619,0.1,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Dikwa IDPs,2022-10-01,2022-12-31,79770,11966,0.15,27920,0.35,39885,0.5,11966,0.15,0,0,0,0,2023-06-01,2023-08-31,79770,19942,0.25,15954,0.2,43874,0.55,17549,0.22,2393,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Gwoza IDPs,2022-10-01,2022-12-31,147136,51498,0.35,41198,0.28,54440,0.37,39727,0.27,11771,0.08,0,0,2023-06-01,2023-08-31,147136,61797,0.42,23542,0.16,61797,0.42,44141,0.3,17656,0.12,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Jere IDPs,2022-10-01,2022-12-31,291416,75769,0.26,93253,0.32,122395,0.42,64112,0.22,11657,0.04,0,0,2023-06-01,2023-08-31,291416,90339,0.31,61197,0.21,139880,0.48,72854,0.25,17485,0.06,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Jere Returnees,2022-10-01,2022-12-31,7823,1017,0.13,4303,0.55,2503,0.32,1017,0.13,0,0,0,0,2023-06-01,2023-08-31,7823,1956,0.25,3129,0.4,2738,0.35,1721,0.22,235,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Konduga IDPs,2022-10-01,2022-12-31,144600,46272,0.32,46272,0.32,52056,0.36,34704,0.24,11568,0.08,0,0,2023-06-01,2023-08-31,144600,57840,0.4,28920,0.2,57840,0.4,40488,0.28,17352,0.12,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Konduga Returnees,2022-10-01,2022-12-31,57917,8688,0.15,28959,0.5,20271,0.35,8688,0.15,0,0,0,0,2023-06-01,2023-08-31,57917,17375,0.3,17375,0.3,23167,0.4,14479,0.25,2896,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Mafa IDPs,2022-10-01,2022-12-31,39954,11986,0.3,11986,0.3,15982,0.4,9189,0.23,2797,0.07,0,0,2023-06-01,2023-08-31,39954,15981,0.4,5993,0.15,17979,0.45,11986,0.3,3995,0.1,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Mafa Returnees,2022-10-01,2022-12-31,18744,6186,0.33,6560,0.35,5998,0.32,4686,0.25,1500,0.08,0,0,2023-06-01,2023-08-31,18744,8060,0.43,4124,0.22,6560,0.35,5623,0.3,2437,0.13,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Maiduguri IDPs,2022-10-01,2022-12-31,237509,71252,0.3,95004,0.4,71253,0.3,64127,0.27,7125,0.03,0,0,2023-06-01,2023-08-31,237509,87878,0.37,66503,0.28,83128,0.35,76003,0.32,11875,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Monguno IDPs,2022-10-01,2022-12-31,152485,60995,0.4,36596,0.24,54895,0.36,45746,0.3,15249,0.1,0,0,2023-06-01,2023-08-31,152485,76243,0.5,15249,0.1,60994,0.4,53370,0.35,22873,0.15,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Monguno Returnees,2022-10-01,2022-12-31,46723,12148,0.26,18689,0.4,15886,0.34,10279,0.22,1869,0.04,0,0,2023-06-01,2023-08-31,46723,16353,0.35,11681,0.25,18689,0.4,12615,0.27,3738,0.08,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Ngala IDPs,2022-10-01,2022-12-31,48683,15579,0.32,14605,0.3,18500,0.38,12171,0.25,3408,0.07,0,0,2023-06-01,2023-08-31,48683,19473,0.4,9737,0.2,19473,0.4,14605,0.3,4868,0.1,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Borno,Ngala Returnees,2022-10-01,2022-12-31,54228,6507,0.12,27114,0.5,20607,0.38,6507,0.12,0,0,0,0,2023-06-01,2023-08-31,54228,14642,0.27,15184,0.28,24403,0.45,13015,0.24,1627,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Okigwe,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Owerri west,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Mbaitoli,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Oru west,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Isiala mbano,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Nkwerre,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ehime-mbano,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ahiazu-mbaise,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ikeduru,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Oru east,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Isu,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ngor-okpala,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ideato north,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Oguta,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ihitte/uboma,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Orlu,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ohaji/egbema,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Unuimo,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Orsu,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Nwangele,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Owerri north,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Obowo,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ezinihitte,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Njaba,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Owerri-municipal,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Aboh-mbaise,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Imo,Ideato south,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ila,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ifelodun (1),2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ola-oluwa,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Boluwaduro,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Irewole,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ife east,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ife north,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ejigbo,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Oriade,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Atakumosa east,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Olorunda,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ife central,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Orolu,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Odo-otin,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Isokan,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Boripe,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ede south,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ifedayo,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ife south,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ilesha east,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Aiyedade,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Obokun,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Osogbo,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Egbedore,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Atakumosa west,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ede north,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Aiyedire,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Ilesha west,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Irepodun (1),2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Osun,Iwo,2022-10-01,2022-12-31,0,,,,,,,,,,,,,2023-06-01,2023-08-31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Sabon-gari,2022-10-01,2022-12-31,464347,9287,0.02,376121,0.81,78939,0.17,9287,0.02,0,0,0,0,2023-06-01,2023-08-31,464347,32504,0.07,301826,0.65,130017,0.28,32504,0.07,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kaduna north,2022-10-01,2022-12-31,581035,75535,0.13,377673,0.65,127828,0.22,75535,0.13,0,0,0,0,2023-06-01,2023-08-31,581035,139448,0.24,290517,0.5,151069,0.26,122017,0.21,17431,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Lere,2022-10-01,2022-12-31,541455,10829,0.02,438578,0.81,92047,0.17,10829,0.02,0,0,0,0,2023-06-01,2023-08-31,541455,37902,0.07,351946,0.65,151607,0.28,37902,0.07,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kubau,2022-10-01,2022-12-31,447367,8947,0.02,362367,0.81,76052,0.17,8947,0.02,0,0,0,0,2023-06-01,2023-08-31,447367,31316,0.07,290788,0.65,125263,0.28,31316,0.07,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kudan,2022-10-01,2022-12-31,221458,4429,0.02,179381,0.81,37648,0.17,4429,0.02,0,0,0,0,2023-06-01,2023-08-31,221458,15502,0.07,143947,0.65,62008,0.28,15502,0.07,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Igabi,2022-10-01,2022-12-31,686504,89246,0.13,446228,0.65,151031,0.22,89246,0.13,0,0,0,0,2023-06-01,2023-08-31,686504,164761,0.24,343252,0.5,178491,0.26,144166,0.21,20595,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Birnin-gwari,2022-10-01,2022-12-31,412108,53573,0.13,267869,0.65,90664,0.22,53573,0.13,0,0,0,0,2023-06-01,2023-08-31,412108,98906,0.24,206054,0.5,107147,0.26,86543,0.21,12363,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kajuru,2022-10-01,2022-12-31,175007,22751,0.13,113755,0.65,38502,0.22,22751,0.13,0,0,0,0,2023-06-01,2023-08-31,175007,42001,0.24,87504,0.5,45502,0.26,36751,0.21,5250,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Markafi,2022-10-01,2022-12-31,233600,4672,0.02,189216,0.81,39712,0.17,4672,0.02,0,0,0,0,2023-06-01,2023-08-31,233600,16352,0.07,151840,0.65,65408,0.28,16352,0.07,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Chikun,2022-10-01,2022-12-31,593301,77129,0.13,385646,0.65,130526,0.22,77129,0.13,0,0,0,0,2023-06-01,2023-08-31,593301,142392,0.24,296650,0.5,154258,0.26,124593,0.21,17799,0.03,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Soba,2022-10-01,2022-12-31,458746,9175,0.02,371584,0.81,77987,0.17,9175,0.02,0,0,0,0,2023-06-01,2023-08-31,458746,32112,0.07,298185,0.65,128449,0.28,32112,0.07,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Jaba,2022-10-01,2022-12-31,248576,37286,0.15,149146,0.6,62144,0.25,37286,0.15,0,0,0,0,2023-06-01,2023-08-31,248576,69602,0.28,104402,0.42,74573,0.3,57173,0.23,12429,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kaura,2022-10-01,2022-12-31,278305,41746,0.15,166983,0.6,69576,0.25,41746,0.15,0,0,0,0,2023-06-01,2023-08-31,278305,77925,0.28,116888,0.42,83491,0.3,64010,0.23,13915,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kauru,2022-10-01,2022-12-31,352652,52898,0.15,211591,0.6,88163,0.25,52898,0.15,0,0,0,0,2023-06-01,2023-08-31,352652,98743,0.28,148114,0.42,105795,0.3,81110,0.23,17633,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Sanga,2022-10-01,2022-12-31,241424,36214,0.15,144854,0.6,60356,0.25,36214,0.15,0,0,0,0,2023-06-01,2023-08-31,241424,67598,0.28,101398,0.42,72427,0.3,55527,0.23,12071,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Jema'a,2022-10-01,2022-12-31,443380,66507,0.15,266028,0.6,110845,0.25,66507,0.15,0,0,0,0,2023-06-01,2023-08-31,443380,124146,0.28,186220,0.42,133014,0.3,101977,0.23,22169,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Zaria,2022-10-01,2022-12-31,648633,12973,0.02,525393,0.81,110268,0.17,12973,0.02,0,0,0,0,2023-06-01,2023-08-31,648633,45404,0.07,421612,0.65,181617,0.28,45404,0.07,0,0,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kachia,2022-10-01,2022-12-31,402525,60379,0.15,241515,0.6,100631,0.25,60379,0.15,0,0,0,0,2023-06-01,2023-08-31,402525,112707,0.28,169060,0.42,120757,0.3,92581,0.23,20126,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Kagarko,2022-10-01,2022-12-31,380543,57081,0.15,228326,0.6,95136,0.25,57081,0.15,0,0,0,0,2023-06-01,2023-08-31,380543,106552,0.28,159828,0.42,114163,0.3,87525,0.23,19027,0.05,0,0,,,,,,,,,,,,,,,
Oct 2022,NGA,222182000,Kaduna,Zango-kataf,2022-10-01,2022-12-31,508386,76258,0.15,305032,0.6,127097,0.25,76258,0.15,0,0,0,0,2023-06-01,2023-08-31,508386,142348,0.28,213522,0.42,152516,0.3,116929,0.23,25419,0.05,0,0,,,,,,,,,,,,,,,
